"","beta1.1","beta1.2","beta1.3","beta1.4","beta2.1","beta2.2","beta2.3","beta2.4","beta3","v0.01","v0.02","v0.03","v0.04","v0.05","v0.06","v0.07","v0.08","v0.09","v0.1","v0.11","v0.12","v0.13","v0.14","v0.15","v0.16","v0.17","v0.18","v0.19","v0.2","v1.01","v1.02","v1.03","v1.04","v1.05","v1.06","v1.07","v1.08","v1.09","v1.1","v1.11","v1.12","v1.13","v1.14","v1.15","v1.16","v1.17","v1.18","v1.19","v1.2","v1.21","v1.22","v1.23","v1.24","v1.25","v1.26","v1.27","v1.28","v1.29","v1.3","v1.31","v1.32","v1.33","v1.34","v1.35","v1.36","v1.37","v1.38","v1.39","v1.4","v1.41","v1.42","v1.43","v1.44","v1.45","v1.46","v1.47","v1.48","v1.49","v1.5","v1.51","v1.52","v1.53","v1.54","v1.55","v1.56","v1.57","v1.58","v1.59","v1.6","v1.61","v1.62","v1.63","v1.64","v1.65","v1.66","v1.67","v1.68","v1.69","v1.7","v1.71","v1.72","v1.73","v1.74","v1.75","v1.76","v1.77","v1.78","v1.79","v1.8","session_ID","trial_ID"
1,-0.391826173112957,-0.025938891513096,-0.487154698170148,-0.0793076169384952,-0.226275007457894,0.13018114467126,-0.0352919272899708,-0.0466095346052811,-0.704779862690606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391826173112957,-0.025938891513096,-0.487154698170148,-0.0793076169384952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75
1,-0.524092507617192,-0.133879313018979,-0.182335279944811,-0.000541993641420241,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.524092507617192,-0.133879313018979,-0.182335279944811,-0.000541993641420241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.228989797198561,0.594381213958396,0.200642373145733,-0.243864113939288,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228989797198561,0.594381213958396,0.200642373145733,-0.243864113939288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,0.0489095777328409,-0.265872962701787,-0.188050722786931,-0.109352489242352,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489095777328409,-0.265872962701787,-0.188050722786931,-0.109352489242352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,-0.360353077801496,-0.61253473208932,0.138946956383338,-0.448329145249478,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360353077801496,-0.61253473208932,0.138946956383338,-0.448329145249478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1,0.198336574856337,-0.544441750911426,0.313824613056162,-0.166278174428954,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198336574856337,-0.544441750911426,0.313824613056162,-0.166278174428954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
1,-0.476920039297167,0.589918871733084,-0.433978803656731,-0.78970015429954,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.476920039297167,0.589918871733084,-0.433978803656731,-0.78970015429954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0.266382450885435,-0.836983752125086,-0.556974339569656,-0.566279154811246,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266382450885435,-0.836983752125086,-0.556974339569656,-0.566279154811246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1,-0.30997022572443,-0.754948101588786,0.32080889591332,-0.323559819499993,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30997022572443,-0.754948101588786,0.32080889591332,-0.323559819499993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
1,0.551040035486195,1.14302699760396,0.66521513413089,0.517842864483731,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551040035486195,1.14302699760396,0.66521513413089,0.517842864483731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
1,-0.163097844433763,1.01286328904652,-0.489938430513217,0.336785996994468,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163097844433763,1.01286328904652,-0.489938430513217,0.336785996994468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
1,0.511794863864327,-0.158822459571034,0.827197845590591,0.962644424387011,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511794863864327,-0.158822459571034,0.827197845590591,0.962644424387011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
1,-0.538692814510181,-0.101890135151881,-0.614379599370505,0.139569470375929,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.538692814510181,-0.101890135151881,-0.614379599370505,0.139569470375929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
1,0.259034381427002,-0.611102475784795,0.551131723077253,-0.429311512813435,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259034381427002,-0.611102475784795,0.551131723077253,-0.429311512813435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13
1,-0.279280701943985,-0.225980210882708,0.53218078816109,0.479048390692043,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279280701943985,-0.225980210882708,0.53218078816109,0.479048390692043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14
1,0.246247245752128,-0.135880729282207,0.338099821567782,0.102181500814621,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246247245752128,-0.135880729282207,0.338099821567782,0.102181500814621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
1,-0.151529857590806,-0.450678454017848,-0.018434520398018,-0.22455000637282,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151529857590806,-0.450678454017848,-0.018434520398018,-0.22455000637282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16
1,-0.0178136280489954,-0.488431020380984,-0.479703846304374,0.341168127836817,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178136280489954,-0.488431020380984,-0.479703846304374,0.341168127836817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17
1,0.0463552630991468,0.290666757312247,0.458457149367145,0.435326643136396,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463552630991468,0.290666757312247,0.458457149367145,0.435326643136396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18
1,0.39599825714675,-0.28245754482526,-0.337851902046316,-0.325218543938786,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39599825714675,-0.28245754482526,-0.337851902046316,-0.325218543938786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
1,-0.613557570895962,-0.307041938453943,-0.0329844151958555,-0.000740229542691873,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613557570895962,-0.307041938453943,-0.0329844151958555,-0.000740229542691873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20
1,-0.0202428917056847,0.313679498081291,-0.0949556897519014,-0.260946555863459,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202428917056847,0.313679498081291,-0.0949556897519014,-0.260946555863459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21
1,-0.169903314711259,-0.628750095579064,-0.0245866489598274,-0.449566202396202,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169903314711259,-0.628750095579064,-0.0245866489598274,-0.449566202396202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22
1,-0.471734617376455,-0.876749371594276,-0.414904523182976,0.000858210625483261,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.471734617376455,-0.876749371594276,-0.414904523182976,0.000858210625483261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
1,-0.553435716667381,-0.2736673731526,-0.329518765350799,-0.707051531779863,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.553435716667381,-0.2736673731526,-0.329518765350799,-0.707051531779863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
1,-0.22136634342243,0.266879780053888,0.115167485634085,-0.245933290943563,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22136634342243,0.266879780053888,0.115167485634085,-0.245933290943563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26
1,-0.210783671250271,0.0776777113962801,0.545631834636971,-0.401474895534253,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210783671250271,0.0776777113962801,0.545631834636971,-0.401474895534253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27
1,0.386552419506786,1.70101717179138,0.012143826719105,1.3533134066623,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386552419506786,1.70101717179138,0.012143826719105,1.3533134066623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29
1,0.996534756559857,-0.471205852093331,0.992789919428341,1.30094227453398,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996534756559857,-0.471205852093331,0.992789919428341,1.30094227453398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30
1,0.0831921324770786,1.15453318340165,0.151649306928435,1.2955028347152,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831921324770786,1.15453318340165,0.151649306928435,1.2955028347152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31
1,0.218716010620139,1.27281929740822,-0.274444621268888,1.80694962610139,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218716010620139,1.27281929740822,-0.274444621268888,1.80694962610139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32
1,0.171082573392601,-0.781832360544576,0.918515942983047,-0.603789935138988,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171082573392601,-0.781832360544576,0.918515942983047,-0.603789935138988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33
1,-0.0528398990455987,0.12233835684487,0.135306580063359,0.490364753916498,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528398990455987,0.12233835684487,0.135306580063359,0.490364753916498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34
1,0.827013771527086,-0.521837645629435,1.36907983653068,-0.380080857555519,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827013771527086,-0.521837645629435,1.36907983653068,-0.380080857555519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35
1,-0.235486396603512,0.587151843093606,0.0249023816944322,0.652537680844608,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235486396603512,0.587151843093606,0.0249023816944322,0.652537680844608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36
1,-0.247179011863225,-0.386307658532963,0.192936495647983,-0.0605508847733993,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247179011863225,-0.386307658532963,0.192936495647983,-0.0605508847733993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37
1,0.0186601286098801,-0.136173882245029,0.400762784215493,-0.923484220850858,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186601286098801,-0.136173882245029,0.400762784215493,-0.923484220850858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38
1,0.45729860592661,-0.187739773085837,-0.698335852132713,-0.577739126782184,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45729860592661,-0.187739773085837,-0.698335852132713,-0.577739126782184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39
1,0.0992920559762442,-0.2433928140664,-0.59637629348007,-0.497458201891766,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992920559762442,-0.2433928140664,-0.59637629348007,-0.497458201891766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40
1,-0.0428181284313816,0.231911105920133,-0.144043800891673,-0.545436226599383,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428181284313816,0.231911105920133,-0.144043800891673,-0.545436226599383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41
1,0.0567445426144502,0.549409940447507,0.588460269685394,0.0451457659574639,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567445426144502,0.549409940447507,0.588460269685394,0.0451457659574639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42
1,0.558310774915499,1.34675719768452,-0.305199638015386,0.915376907934995,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558310774915499,1.34675719768452,-0.305199638015386,0.915376907934995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43
1,-0.276548611693319,-0.342876746925399,-0.0463261554343837,-0.548102521854757,-0.231163801548601,0.2062457014953,-0.257679143449137,0.0899006684173534,1.76194965672652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276548611693319,-0.342876746925399,-0.0463261554343837,-0.548102521854757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46
