"WSnare1","WSnare2","WWdBlk1","WWdBlk2","BSnare1","BSnare2","BWdBlk1","BWdBlk2","musicality","trial_ID","session_ID","RE0","RE0.01","RE0.02","RE0.03","RE0.04","RE0.05","RE0.06","RE0.07","RE0.08","RE0.09","RE0.1","RE0.11","RE0.12","RE0.13","RE0.14","RE0.15","RE0.16","RE0.17","RE0.18","RE0.19","REW1","REW1.01","REW1.02","REW1.03","REW1.04","REW1.05","REW1.06","REW1.07","REW1.08","REW1.09","REW1.1","REW1.11","REW1.12","REW1.13","REW1.14","REW1.15","REW1.16","REW1.17","REW1.18","REW1.19","REW1.2","REW1.21","REW1.22","REW1.23","REW1.24","REW1.25","REW1.26","REW1.27","REW1.28","REW1.29","REW1.3","REW1.31","REW1.32","REW1.33","REW1.34","REW1.35","REW1.36","REW1.37","REW1.38","REW1.39","REW1.4","REW1.41","REW1.42","REW1.43","REW1.44","REW1.45","REW1.46","REW1.47","REW1.48","REW1.49","REW1.5","REW1.51","REW1.52","REW1.53","REW1.54","REW1.55","REW1.56","REW1.57","REW1.58","REW1.59","REW1.6","REW1.61","REW1.62","REW1.63","REW1.64","REW1.65","REW1.66","REW1.67","REW1.68","REW1.69","REW1.7","REW1.71","REW1.72","REW1.73","REW1.74","REW1.75","REW1.76","REW1.77","REW1.78","REW1.79"
0.237001583684663,0.59613281624381,0.492552861137585,0.0510752161221818,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237001583684663,0.59613281624381,0.492552861137585,0.0510752161221818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.201491557367298,-0.756064293761535,-0.00640487946839491,0.937868642013827,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201491557367298,-0.756064293761535,-0.00640487946839491,0.937868642013827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.220152968824736,-0.686981021711548,-0.343167167839346,-0.819514051336833,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220152968824736,-0.686981021711548,-0.343167167839346,-0.819514051336833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.648325501809891,0.680346540574898,-0.245577229966219,-0.0200115009454057,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648325501809891,0.680346540574898,-0.245577229966219,-0.0200115009454057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.321609272977101,-0.215584762697476,0.443411922396902,0.614933263276661,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321609272977101,-0.215584762697476,0.443411922396902,0.614933263276661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0065115920764458,0.029442096398952,0.679151037044681,0.741748283952749,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065115920764458,0.029442096398952,0.679151037044681,0.741748283952749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.336005233884044,-0.342748993460694,0.383782802742335,-0.410913344492388,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336005233884044,-0.342748993460694,0.383782802742335,-0.410913344492388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.685888379389021,0.132915030174003,-0.233897235657409,-0.0942244182554956,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685888379389021,0.132915030174003,-0.233897235657409,-0.0942244182554956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.200698666901058,-0.520439731222531,-0.363739229178294,-0.0648279255364541,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200698666901058,-0.520439731222531,-0.363739229178294,-0.0648279255364541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.223595385245509,-0.577635370360108,0.0461524777970584,-0.280541770655616,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223595385245509,-0.577635370360108,0.0461524777970584,-0.280541770655616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.383112433709561,0.06692524765546,0.251302186853395,0.0429139313584577,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383112433709561,0.06692524765546,0.251302186853395,0.0429139313584577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.183666937143225,0.176936336032975,0.913836475506644,-0.144718202867454,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183666937143225,0.176936336032975,0.913836475506644,-0.144718202867454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00833187799074264,-0.227267837488296,-0.100684309612925,-0.175619426550248,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833187799074264,-0.227267837488296,-0.100684309612925,-0.175619426550248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20083982221263,-0.251280504808874,0.492249934318215,-0.363913002567721,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20083982221263,-0.251280504808874,0.492249934318215,-0.363913002567721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.250626762249097,-0.713591037738203,-0.251040924952221,-0.568659111188828,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250626762249097,-0.713591037738203,-0.251040924952221,-0.568659111188828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0977229009404094,0.258794305928556,-0.617358925494392,-0.377726394680405,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977229009404094,0.258794305928556,-0.617358925494392,-0.377726394680405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.203191641275431,-0.134706906930453,-0.429553126513001,-0.111102384229297,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203191641275431,-0.134706906930453,-0.429553126513001,-0.111102384229297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.412007878161626,0.315298627970682,-0.274544837468433,0.0698630120932214,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412007878161626,0.315298627970682,-0.274544837468433,0.0698630120932214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.171232058348838,-0.391043567030632,-0.20256329511686,-0.491968355132975,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171232058348838,-0.391043567030632,-0.20256329511686,-0.491968355132975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.292243432750524,-0.49162490398351,-0.369210079363963,-0.191604369510937,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292243432750524,-0.49162490398351,-0.369210079363963,-0.191604369510937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.375917221510668,0.315208790066557,0.186007855558625,-0.0170784895202305,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375917221510668,0.315208790066557,0.186007855558625,-0.0170784895202305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.254184232962181,0.181112779895787,0.585631468370579,-0.677998758223218,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254184232962181,0.181112779895787,0.585631468370579,-0.677998758223218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154925320831793,-0.507468469977883,0.108500573026408,0.234416690283033,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154925320831793,-0.507468469977883,0.108500573026408,0.234416690283033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0903196737385261,0.331119745982613,0.317560179883658,-0.121416780500412,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903196737385261,0.331119745982613,0.317560179883658,-0.121416780500412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.306533523969552,0.251721556214371,-0.245588948036667,-0.580682369014698,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306533523969552,0.251721556214371,-0.245588948036667,-0.580682369014698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0469002852741429,0.52579699742874,-0.320803909720108,0.0382879275710534,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469002852741429,0.52579699742874,-0.320803909720108,0.0382879275710534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0151047478995567,0.347118378010206,-0.0805707370788135,-0.619012839708081,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151047478995567,0.347118378010206,-0.0805707370788135,-0.619012839708081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.159940974953036,-0.398000931671624,0.0685201158325696,-0.123605100974239,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159940974953036,-0.398000931671624,0.0685201158325696,-0.123605100974239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0907358602859791,-0.229902982407058,0.934773467740665,0.496419164555256,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907358602859791,-0.229902982407058,0.934773467740665,0.496419164555256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0339403042017715,0.271150394127159,-0.210787535456415,0.0929658882249263,-0.413207881767307,-0.21018061332089,-0.263230984022706,0.0354105952238002,0.218222937439501,1.71432648353348,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339403042017715,0.271150394127159,-0.210787535456415,0.0929658882249263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
