"Snare1","Snare1_within","Snare1_within_standard","Snare1_between","Snare2","Snare2_within","Snare2_within_standard","Snare2_between","Snare3","Snare3_within","Snare3_within_standard","Snare3_between","WdBlk1","WdBlk1_within","WdBlk1_within_standard","WdBlk1_between","WdBlk2","WdBlk2_within","WdBlk2_within_standard","WdBlk2_between","WdBlk3","WdBlk3_within","WdBlk3_within_standard","WdBlk3_between","Delta1","Delta1_within","Delta1_within_standard","Delta1_between","Delta2","Delta2_within","Delta2_within_standard","Delta2_between","Delta3","Delta3_within","Delta3_within_standard","Delta3_between","SnareConvolve1","SnareConvolve1_within","SnareConvolve1_within_standard","SnareConvolve1_between","SnareConvolve2","SnareConvolve2_within","SnareConvolve2_within_standard","SnareConvolve2_between","SnareConvolve3","SnareConvolve3_within","SnareConvolve3_within_standard","SnareConvolve3_between","WdBlkConvolve1","WdBlkConvolve1_within","WdBlkConvolve1_within_standard","WdBlkConvolve1_between","WdBlkConvolve2","WdBlkConvolve2_within","WdBlkConvolve2_within_standard","WdBlkConvolve2_between","WdBlkConvolve3","WdBlkConvolve3_within","WdBlkConvolve3_within_standard","WdBlkConvolve3_between","subject","musicality","trial","session","deviation"
2.7417490153393578,-1.216419450080628,-2.238863222190416,3.958168465419986,2.9165482878880806,-0.08868383948655278,-0.1385762290125783,3.0052321273746334,2.8189683588137338,-1.1593665130564528,-1.9543017242727427,3.9783348718701865,1.8465537820651223,-1.9306592488889576,-2.944620336442523,3.77721303095408,2.5068087457110826,-0.3400600056009835,-0.6208536385071126,2.846868751312066,3.0298397967355237,-0.766339011383717,-1.2334891628907394,3.7961788081192407,3.301453931290265,-0.4067368497507631,-1.2047413381958714,3.708190781041028,2.542489103397698,-0.2613816585654698,-0.8461734323105321,2.803870761963168,3.2858744772524138,-0.4173944620220307,-1.136578848885825,3.7032689392744444,-17.010322608602003,-19.595103008361733,-0.9185349314945151,2.5847803997597287,1.1774488795403872,-0.23712612166604607,-0.025525746994688205,1.4145750012064333,-15.720497963531022,-19.912016560190317,-0.9262319235765683,4.191518596659296,-20.28863760068188,-20.61633678450286,-1.2293893182947737,0.32769918382097796,0.1694937621354784,0.18661669422836297,0.027206422754870924,-0.01712293209288457,-7.839437408134701,-8.020063623031305,-0.5218272921364029,0.18062621489660344,0,0.24326327531919587,0,0,-0.03705215419501373
4.313560500243071,0.355392034823085,0.6541116686124026,3.958168465419986,3.6184061723977563,0.6131740450231229,0.9581378905068443,3.0052321273746334,4.336589855566154,0.3582549836959674,0.6038973219267381,3.9783348718701865,4.350799367095971,0.5735863361418909,0.8748275963668574,3.77721303095408,2.959998192039855,0.11312944072778874,0.20654244469000047,2.846868751312066,4.3614046063812815,0.5652257982620408,0.9097799882112443,3.7961788081192407,4.129580430638396,0.4213896495973679,1.2481424554202687,3.708190781041028,3.110966251708212,0.30709548974504397,0.9941632707926215,2.803870761963168,4.14141229350579,0.43814335423134576,1.1930787648374521,3.7032689392744444,1.1533704290617948,-1.431409970697934,-0.0670983999836354,2.5847803997597287,0.06148526217626937,-1.353089739030164,-0.1456550889329466,1.4145750012064333,1.8696057600041414,-2.3219128366551542,-0.10800662939242123,4.191518596659296,1.8366219918363669,1.508922808015389,0.08997978650115494,0.32769918382097796,-6.561529873297859,-6.544406941204975,-0.9540941803655275,-0.01712293209288457,-0.4790251971711541,-0.6596514120677576,-0.04292037149490438,0.18062621489660344,0,0.24326327531919587,1,0,0.06199546485260354
3.3567182649006244,-0.6014502005193614,-1.106990466021071,3.958168465419986,3.1251791378142,0.11994701043956679,0.18742765857096103,3.0052321273746334,3.7965865683476188,-0.18174830352256777,-0.3063664673403455,3.9783348718701865,3.7779055108421904,0.0006924798881104977,0.001056162739375711,3.77721303095408,3.2428739624767777,0.39600521116471166,0.7229938015935787,2.846868751312066,3.4939121960068706,-0.30226661211237005,-0.4865243512412283,3.7961788081192407,3.545715555208301,-0.1624752258327269,-0.48124634173997305,3.708190781041028,2.636988348689363,-0.16688241327380515,-0.5402500894942878,2.803870761963168,3.5714188213538716,-0.13185011792057288,-0.3590322078679503,3.7032689392744444,-2.1675488424280545,-4.752329242187783,-0.22276894451892404,2.5847803997597287,8.044376928009044,6.62980192680261,0.7136735734530079,1.4145750012064333,11.953196558634193,7.761677961974898,0.36104399005346927,4.191518596659296,2.108459939052352,1.7807607552313742,0.10618997321413697,0.32769918382097796,8.008710737539246,8.025833669632132,1.1700680085410184,-0.01712293209288457,-14.03237720457836,-14.213003419474964,-0.9247723504600812,0.18062621489660344,0,0.24326327531919587,3,0,0.09487528344670748
5.0319623071119866,1.0737938416920008,1.9763557218847732,3.958168465419986,4.010899740970046,1.005667613595413,1.5714433017219849,3.0052321273746334,5.0745411882813425,1.096206316411156,1.8478348910330122,3.9783348718701865,4.748772537004122,0.9715595060500419,1.4818119153990337,3.77721303095408,3.7014084228961615,0.8545396715840954,1.5601483726792138,2.846868751312066,4.713878670995346,0.917699862876105,1.477117592643601,3.7961788081192407,4.191431354670144,0.48324057362911566,1.4313428834914388,3.708190781041028,3.3933868472225504,0.5895160852593824,1.9084462620825182,2.803870761963168,4.237719332961683,0.5344503936872389,1.455326000974963,3.7032689392744444,54.612525526610064,52.027745126850334,2.438838993880902,2.5847803997597287,5.7980496108529564,4.383474609646523,0.4718647741435163,1.4145750012064333,49.13959700865982,44.94807841200053,2.0908151117075886,4.191518596659296,33.56167939797916,33.23398021415819,1.9818021361786344,0.32769918382097796,-1.2841985766941058,-1.2670756446012212,-0.1847240719377296,-0.01712293209288457,22.955335061273665,22.774708846377063,1.4818416916757586,0.18062621489660344,0,0.24326327531919587,4,0,0.021496598639454856
3.4053238667520036,-0.5528445986679822,-1.017530128659423,3.958168465419986,2.5541915754568048,-0.45104055191782866,-0.7047901757343534,3.0052321273746334,3.23147091807491,-0.7468639537952764,-1.2589612484591357,3.9783348718701865,3.986081373331533,0.2088683423774529,0.318563707685665,3.77721303095408,3.268792075066955,0.4219233237548887,0.7703129636232634,2.846868751312066,3.843330827036668,0.04715201891742726,0.07589526760232145,3.7961788081192407,3.5724855757778746,-0.13570520526315333,-0.40195441030007145,3.708190781041028,2.3962752173926716,-0.4075955445704964,-1.3195130937517912,2.803870761963168,3.5773791553964087,-0.12588978387803573,-0.3428020222247965,3.7032689392744444,-11.132843203472149,-13.717623603231878,-0.6430237417626917,2.5847803997597287,0.801485254477309,-0.6130897467291243,-0.06599683598791786,1.4145750012064333,-19.225778052449712,-23.41729664910901,-1.0892843351502342,4.191518596659296,15.03995768825973,14.71225850443875,0.8773184898174717,0.32769918382097796,14.959990012963504,14.977112945056389,2.1834791796924033,-0.01712293209288457,9.781881571771482,9.601255356874878,0.6247078975284326,0.18062621489660344,0,0.24326327531919587,5,0,0.02825396825397375
4.452575571144436,0.49440710572445035,0.9099738463756981,3.958168465419986,3.6515553327212094,0.646323205346576,1.0099363428421657,3.0052321273746334,4.513714709834327,0.5353798379641401,0.9024702099733958,3.9783348718701865,4.087231619135033,0.3100185881809532,0.4728369545056572,3.77721303095408,2.7929151688043747,-0.05395358250769133,-0.09850402122764947,2.846868751312066,4.141627802283925,0.34544899416468455,0.556030143714407,3.7961788081192407,4.07562078182282,0.36743000078179167,1.0883157282316913,3.708190781041028,3.0541677858873038,0.2502970239241358,0.8102890347906637,2.803870761963168,4.083104939627311,0.37983600035286624,1.0343059224002595,3.7032689392744444,-2.9145399615495933,-5.499320361309322,-0.25778470514730767,2.5847803997597287,4.424298845946481,3.009723844740048,0.3239856024504587,1.4145750012064333,3.4650063983077004,-0.7265121983515952,-0.03379460784129679,4.191518596659296,-24.008788277866664,-24.336487461687643,-1.4512286078244205,0.32769918382097796,-9.75292967434685,-9.735806742253965,-1.4193610876278546,-0.01712293209288457,-21.43470224681233,-21.61532846170893,-1.4064063391493697,0.18062621489660344,0,0.24326327531919587,6,0,0.03537414965985475
3.9938906488379398,0.03572218341795397,0.06574794793481505,3.958168465419986,3.3758134647868796,0.3705813374122462,0.5790656401250398,3.0052321273746334,3.9933281120496833,0.01499324017949677,0.02527355655458641,3.9783348718701865,4.38461876523101,0.6074057342769299,0.9264085719180795,3.77721303095408,3.0541893030838763,0.2073205517718102,0.3785088419243922,2.846868751312066,4.274403984358663,0.47822517623942273,0.7697449347485688,3.7961788081192407,3.896731154641845,0.1885403736008171,0.5584504628360681,3.708190781041028,2.858445911672664,0.054575149709496174,0.17667667273210194,2.803870761963168,3.8738974328115194,0.170628493537075,0.4646270001571201,3.7032689392744444,-16.27060135700058,-18.85538175676031,-0.8838599512775289,2.5847803997597287,1.0448331240796183,-0.36974187712681506,-0.03980134091752232,1.4145750012064333,-13.791012854157302,-17.982531450816598,-0.8364795522401273,4.191518596659296,18.222396622381673,17.894697438560694,1.0670930590162,0.32769918382097796,3.253892459281433,3.2710153913743176,0.4768738828184306,-0.01712293209288457,11.412377416463592,11.231751201566988,0.7307964862812676,0.18062621489660344,0,0.24326327531919587,9,0,0.059002267573699196
3.905822186406308,-0.05234627901367794,-0.09634518660029107,3.958168465419986,3.7869533867564784,0.781721259381845,1.221507603767263,3.0052321273746334,3.9830166538511604,0.004681781980973909,0.007891908637213544,3.9783348718701865,3.7289374415853374,-0.048275589368742544,-0.07362940005635543,3.77721303095408,2.581261757178809,-0.26560699413325706,-0.48492344293513434,2.846868751312066,3.8531905171485388,0.057011709029298085,0.09176529473364811,3.7961788081192407,3.550954558453202,-0.1572362225878261,-0.46572858429079705,3.708190781041028,2.910840225202094,0.1069694632389262,0.3462933028968661,2.803870761963168,3.5727055170092403,-0.13056342226520412,-0.35552849327681557,3.7032689392744444,8.185388912390106,5.6006085126303775,0.2625326620779342,2.5847803997597287,9.589970719614094,8.17539571840766,0.8800510092406759,1.4145750012064333,8.656291051475705,4.464772454816409,0.20768437825750552,4.191518596659296,-2.3523351725005774,-2.6800343563215554,-0.15981527876481963,0.32769918382097796,-6.162612266478559,-6.145489334385675,-0.8959368911671332,-0.01712293209288457,-1.537113428060323,-1.7177396429569263,-0.11176512663882959,0.18062621489660344,0,0.24326327531919587,11,0,0.005351473922896144
4.071960550581201,0.11379208516121508,0.20943837623355796,3.958168465419986,3.44401804889802,0.4387859215233867,0.6856412476112967,3.0052321273746334,4.054730636051838,0.0763957641816515,0.12877754531113106,3.9783348718701865,4.022024374804741,0.24481134385066117,0.3733835797846384,3.77721303095408,2.8155982892812443,-0.03127046203082173,-0.057091042198048,2.846868751312066,3.9498706169204034,0.15369180880116273,0.2473803078861997,3.7961788081192407,3.96488921593559,0.25669843489456223,0.7603324266221848,3.708190781041028,2.94716830653072,0.14329754456755195,0.4638985604187891,2.803870761963168,3.9607555170292286,0.2574865777547841,0.7011444203891625,3.7032689392744444,-7.360853926685262,-9.945634326444992,-0.4662089574529072,2.5847803997597287,6.896818531926542,5.482243530720108,0.5901431708376199,1.4145750012064333,-13.289625415676355,-17.48114401233565,-0.8131568992984959,4.191518596659296,-14.748410819455842,-15.07611000327682,-0.8990156104452891,0.32769918382097796,-4.9371781343246575,-4.920055202231773,-0.7172836404733359,-0.01712293209288457,-17.294227247373584,-17.474853462270186,-1.1370053769287038,0.18062621489660344,0,0.24326327531919587,12,0,0.03378684807256205
3.188377382616057,-0.7697910828039287,-1.4168278417001778,3.958168465419986,3.3709757045283997,0.36574357715376626,0.5715062180548134,3.0052321273746334,3.270977585701244,-0.7073572861689423,-1.1923663038985322,3.9783348718701865,4.238551622155601,0.4613385912015211,0.7036285654340629,3.77721303095408,2.523303163539841,-0.323565587772225,-0.5907394846655187,2.846868751312066,4.19950900119969,0.4033301930804494,0.6491949578986743,3.7961788081192407,3.5736328536057784,-0.13455792743524952,-0.3985562106372717,3.708190781041028,2.7763156009484518,-0.027555161014716223,-0.08920459569220916,2.803870761963168,3.5556094485595695,-0.14765949071487494,-0.4020816499834672,3.7032689392744444,-18.554454621245675,-21.139235021005405,-0.9909172604798183,2.5847803997597287,6.38093043280362,4.9663554315971865,0.5346097314878719,1.4145750012064333,-18.751579410803505,-22.9430980074628,-1.0672264025103286,4.191518596659296,25.033355787107336,24.705656603286357,1.4732428290737876,0.32769918382097796,-5.916004091455526,-5.898881159362642,-0.8599844470826096,-0.01712293209288457,20.43238227150625,20.251756056609647,1.3176851856486025,0.18062621489660344,0,0.24326327531919587,14,0,0.11083900226759225
