"Snare1","Snare1_within","Snare1_within_standard","Snare1_between","Snare2","Snare2_within","Snare2_within_standard","Snare2_between","Snare3","Snare3_within","Snare3_within_standard","Snare3_between","WdBlk1","WdBlk1_within","WdBlk1_within_standard","WdBlk1_between","WdBlk2","WdBlk2_within","WdBlk2_within_standard","WdBlk2_between","WdBlk3","WdBlk3_within","WdBlk3_within_standard","WdBlk3_between","subject","musicality","trial","session","deviation"
1.7162577321644508,-2.1189743803066614,-2.2556552279079107,3.8352321124711124,3.6353563480513,-0.40042711733675285,-0.5205468803725831,4.035783465388053,3.9940472131220197,0.25495865654778127,0.35460765354272616,3.7390885565742384,3.192892825377002,-0.4306073867437372,-0.45262553817390616,3.623500212120739,3.5129479154773984,-0.2231775508150493,-0.2513873157485112,3.7361254662924477,3.6234046513353557,-0.03491369765672303,-0.05403787540537841,3.6583183489920788,0,0.24326327531919587,21,0,0.03378684807256205
3.895256856434731,0.060024743963618565,0.06389653824213554,3.8352321124711124,3.6639039163506486,-0.3718795490374043,-0.4834356384584851,4.035783465388053,3.3982153415212557,-0.34087321505298274,-0.4741013801304296,3.7390885565742384,3.693223165973886,0.06972295385314675,0.07328808209608347,3.623500212120739,2.740993183119262,-0.9951322831731857,-1.1209175500313155,3.7361254662924477,3.381065559291134,-0.2772527897009449,-0.42911959234338676,3.6583183489920788,0,0.24326327531919587,23,0,0.09809523809523013
3.6105358457702335,-0.22469626670087894,-0.23918991819140234,3.8352321124711124,3.8344999835776505,-0.20128348181040234,-0.26166431790087863,4.035783465388053,3.3837231839191144,-0.355365372655124,-0.4942577069312166,3.7390885565742384,3.5806095313392423,-0.042890680781496826,-0.0450838003922202,3.623500212120739,3.5077409702121427,-0.22838449608030498,-0.25725242175358065,3.7361254662924477,3.1872748493568985,-0.4710434996351802,-0.7290602729641782,3.6583183489920788,0,0.24326327531919587,25,0,0.11083900226759225
4.8089829397869694,0.973750827315857,1.0365609724817877,3.8352321124711124,4.488356686097295,0.4525732207092421,0.5883357244815285,4.035783465388053,3.979477019858479,0.24038846328424057,0.3343427913301348,3.7390885565742384,4.561464973503616,0.9379647613828772,0.9859255042499777,3.623500212120739,4.177264658533777,0.44113919224132925,0.49689942829830636,3.7361254662924477,3.634864189845535,-0.023454159146543585,-0.03630130907818021,3.6583183489920788,0,0.24326327531919587,28,0,0.06290249433104533
1.513688838933123,-2.3215432735379897,-2.4712904839427847,3.8352321124711124,4.290401572107329,0.25461810671927587,0.3309982151574113,4.035783465388053,4.15963388564605,0.42054532907181175,0.5849128418299494,3.7390885565742384,4.129832823463549,0.5063326113428102,0.5322228037867535,3.623500212120739,3.8999798652705597,0.16385439897811205,0.18456568495470557,3.7361254662924477,3.59678755577014,-0.06153079322193866,-0.09523463743121917,3.6583183489920788,0,0.24326327531919587,29,0,0.13736961451248986
3.579217608073625,-0.2560145043974873,-0.2725282856798255,3.8352321124711124,3.3127149558446356,-0.7230685095434173,-0.9399739444267964,4.035783465388053,2.1507811106004247,-1.5883074459738138,-2.2090874816625865,3.7390885565742384,2.2395180013100706,-1.3839822108106685,-1.4547490644049015,3.623500212120739,3.7874157740973393,0.05129030780489163,0.05777343086658324,3.7361254662924477,1.9844653929912637,-1.673852956000815,-2.5907154943205777,3.6583183489920788,0,0.24326327531919587,31,0,0.09764172335602395
1.5294889498136792,-2.305743162657433,-2.4544712137144704,3.8352321124711124,4.141950448974441,0.10616698358638832,0.1380148589137253,4.035783465388053,3.8397339694751453,0.1006454129009069,0.13998204333156616,3.7390885565742384,3.0319212837670424,-0.5915789283536967,-0.6218280017053819,3.623500212120739,2.8512514055857907,-0.884874060706657,-0.9967226277201876,3.7361254662924477,4.435360285663913,0.7770419366718344,1.2026711055206991,3.6583183489920788,0,0.24326327531919587,34,0,0.024943310657615125
5.194390155307505,1.3591580428363925,1.4468282266033377,3.8352321124711124,5.325533796654001,1.2897503312659477,1.6766484644329884,4.035783465388053,4.391860551975171,0.6527719954009323,0.9079038488898966,3.7390885565742384,5.1578444169064745,1.5343442047857354,1.6127994846694491,3.623500212120739,5.044905270548967,1.3087798042565195,1.4742102899523464,3.7361254662924477,4.440851398836088,0.7825330498440093,1.211170007365823,3.6583183489920788,0,0.24326327531919587,35,0,0.05492063492065269
4.377530522770434,0.5422984102993218,0.5772784492565622,3.8352321124711124,4.494788333085144,0.45900486769709126,0.5966967310922946,4.035783465388053,4.394349812031721,0.6552612554574826,0.9113660206775233,3.7390885565742384,3.7536689041567626,0.13016869203602344,0.13682457872294143,3.623500212120739,3.0052114519540782,-0.7309140143383694,-0.8233019469765657,3.7361254662924477,3.7230315191435395,0.06471317015146072,0.10016017954083152,3.6583183489920788,0,0.24326327531919587,36,0,0.028752834467094868
3.9207524658630546,0.0855203533919422,0.0910366987038083,3.8352321124711124,4.421980919328842,0.3861974539407891,0.5020486154728772,4.035783465388053,3.4651768918158106,-0.2739116647584279,-0.3809683265245979,3.7390885565742384,3.057978417769606,-0.5655217943511333,-0.5944384940836773,3.623500212120739,3.708578154306967,-0.02754731198548077,-0.031029307342187357,3.7361254662924477,3.8847723481736356,0.22645399918155684,0.35049547352846033,3.6583183489920788,0,0.24326327531919587,38,0,0.10104308390024086
3.8744397543580757,0.03920764188696335,0.04173666431185027,3.8352321124711124,4.149100977761604,0.11331751237355103,0.1473103968331555,4.035783465388053,2.1690864104721728,-1.5700021461020657,-2.1836276697746144,3.7390885565742384,3.511366615333365,-0.11213359678737422,-0.1178672989728949,3.623500212120739,3.6110572577182567,-0.125068208574191,-0.14087689879254964,3.7361254662924477,2.708924244331141,-0.9493941046609375,-1.4694301601248332,3.6583183489920788,0,0.24326327531919587,39,0,0.048707482993190165
3.933526100397077,0.09829398792596455,0.10463427486321554,3.8352321124711124,3.6155704098921895,-0.4202130554958634,-0.5462681862933011,4.035783465388053,3.5387221922839527,-0.20036636429028576,-0.27867830514924957,3.7390885565742384,3.296827296274033,-0.3266729158467063,-0.3433766091661341,3.623500212120739,3.0796106941898236,-0.6565147721026241,-0.7394985996817172,3.7361254662924477,2.2102046789492693,-1.4481136700428094,-2.241326222275116,3.6583183489920788,0,0.24326327531919587,41,1,0.0591383219954521
4.085640443769203,0.2504083312980909,0.26656049589542047,3.8352321124711124,4.174046390285254,0.1382629248972007,0.17973891155303298,4.035783465388053,3.4934282878480754,-0.2456602687261631,-0.3416750489714578,3.7390885565742384,3.159003091124787,-0.4644971209959521,-0.48824814864623456,3.623500212120739,4.248400504668009,0.5122750383755612,0.577026884433011,3.7361254662924477,3.794989102241078,0.13667075324899924,0.21153294068829445,3.6583183489920788,0,0.24326327531919587,42,1,0.06272108843537749
3.043817529039022,-0.7914145834320903,-0.8424634385163283,3.8352321124711124,4.26194460106034,0.22616113567228702,0.2940047477771656,4.035783465388053,4.324034155317789,0.5849455987435506,0.813567929127059,3.7390885565742384,3.3479943904364355,-0.2755058216843036,-0.2895931993942178,3.623500212120739,3.993865398929664,0.2577399326372163,0.29031840160557404,3.7361254662924477,3.398071480045586,-0.26024686894649296,-0.40279858114834777,3.6583183489920788,0,0.24326327531919587,46,1,0.07555555555554916
4.5969834055677845,0.7617512930966721,0.8108867679610416,3.8352321124711124,3.6168344898830194,-0.4189489755050335,-0.5446249087347173,4.035783465388053,2.788250779170759,-0.9508377774034793,-1.3224667783799668,3.7390885565742384,3.5219674056169294,-0.10153280650380969,-0.1067244608449865,3.623500212120739,3.315888189365797,-0.4202372769266507,-0.47335549941401545,3.7361254662924477,3.0468576359385673,-0.6114607130535115,-0.946391818825494,3.6583183489920788,0,0.24326327531919587,47,1,0.06158730158730519
3.9481644215170277,0.11293230904591534,0.12021681605337056,3.8352321124711124,4.362278900709996,0.32649543532194336,0.42443723952340534,4.035783465388053,3.834867400080935,0.09577884350669663,0.1332134057138027,3.7390885565742384,2.967940222196072,-0.6555599899246674,-0.6890805926223434,3.623500212120739,3.198451224263562,-0.5376742420288858,-0.6056365613706812,3.7361254662924477,4.061932148700543,0.40361379970846434,0.6246955689134092,3.6583183489920788,0,0.24326327531919587,49,1,0.09718820861681776
3.9508939758421007,0.11566186337098827,0.12312243564954442,3.8352321124711124,4.544064828404279,0.5082813630162262,0.6607551447298955,4.035783465388053,3.7668788230635135,0.027790266489275073,0.03865191841110149,3.7390885565742384,3.31443707745424,-0.30906313466649893,-0.32486639097389586,3.623500212120739,4.129834106782165,0.39370864048971743,0.4434736287689008,3.7361254662924477,3.2412597596895423,-0.4170585893025365,-0.6455048189699152,3.6583183489920788,0,0.24326327531919587,53,1,0.048208616780040625
4.945520838415283,1.1102887259441707,1.1819060166271276,3.8352321124711124,5.258028795222926,1.2222453298348732,1.5888933739730664,4.035783465388053,4.470525231459983,0.7314366748857446,1.017314126565925,3.7390885565742384,4.98760614869079,1.3641059365700507,1.43385646106829,3.623500212120739,5.101030407040328,1.3649049407478806,1.5374296745053857,3.7361254662924477,3.632327064772231,-0.025991284219847532,-0.04022815893370274,3.6583183489920788,0,0.24326327531919587,55,1,0.07401360544221403
3.5529991758827713,-0.28223293658834114,-0.3004378933600702,3.8352321124711124,4.394431842940065,0.3586483775520124,0.46623539216596643,4.035783465388053,4.499726930191714,0.7606383736174753,1.0579291266876407,3.7390885565742384,4.358015956464847,0.7345157443441077,0.772073574016074,3.623500212120739,4.25838002295769,0.5222545566652421,0.5882678193126355,3.7361254662924477,2.983958850758028,-0.6743594982340508,-1.0437437736414614,3.6583183489920788,0,0.24326327531919587,57,1,0.07310657596374481
3.894438376022451,0.05920626355133862,0.0630252631393982,3.8352321124711124,3.9701639526162524,-0.06561951277180045,-0.08530399462482766,4.035783465388053,4.1327916635858015,0.3937031070115631,0.5475795050861008,3.7390885565742384,0.8337926152280815,-2.789707596892658,-2.9323530930109816,3.623500212120739,2.1443924667931067,-1.591732999499341,-1.7929289243973696,3.7361254662924477,3.733676689804416,0.07535834081233705,0.1166363033675685,3.6583183489920788,0,0.24326327531919587,65,1,0.11632653061226561
3.7278378444024174,-0.10739426806869501,-0.11432155313809764,3.8352321124711124,3.8663218701459114,-0.16946159524214144,-0.22029653069692734,4.035783465388053,4.54398302589258,0.804894469318342,1.1194824407187944,3.7390885565742384,3.73363358449844,0.11013337237770093,0.11576479753476757,3.623500212120739,3.5378764530231743,-0.19824901326927336,-0.2233077973727498,3.7361254662924477,2.3171111390712285,-1.3412072099208503,-2.075861136654543,3.6583183489920788,0,0.24326327531919587,67,1,0.06317460317458368
4.997387296446074,1.1621551839749613,1.2371180325427178,3.8352321124711124,5.3032889073037355,1.2675054419156826,1.6477305733757361,4.035783465388053,3.6670707136454834,-0.07201784292875502,-0.10016556660584847,3.7390885565742384,4.878008183148044,1.2545079710273046,1.31865444720671,3.623500212120739,5.091484462818686,1.3553589965262383,1.5266771176940046,3.7361254662924477,4.494108175361878,0.8357898263697989,1.2935984880924565,3.6583183489920788,0,0.24326327531919587,68,1,0.09632653061222696
2.5006355639213393,-1.334596548549773,-1.4206824347958757,3.8352321124711124,3.8762865047617074,-0.15949696062634544,-0.2073427140378447,4.035783465388053,3.4221215926161532,-0.3169669639580852,-0.4408515202490252,3.7390885565742384,2.5746922980160516,-1.0488079141046875,-1.1024363751688253,3.623500212120739,3.4218262916707687,-0.314299174621679,-0.35402676282433965,3.7361254662924477,3.4301025304386057,-0.22821581855347306,-0.3532223395465619,3.6583183489920788,0,0.24326327531919587,70,1,0.11351473922903621
3.9118313453840727,0.07659923291296034,0.08154013648284388,3.8352321124711124,3.363221519732609,-0.6725619456554437,-0.8743164673680864,4.035783465388053,2.6202198356225397,-1.1188687209516988,-1.5561715657404136,3.7390885565742384,3.6177688458244943,-0.005731366296244822,-0.006024426970300527,3.623500212120739,3.661956521141181,-0.07416894515126682,-0.08354394053247331,3.7361254662924477,4.294646928594888,0.6363285796028095,0.9848812016288012,3.6583183489920788,0,0.24326327531919587,72,1,0.172607709750618
2.754349145432285,-1.0808829670388276,-1.1506034891299157,3.8352321124711124,3.4945838484984497,-0.5411996168896032,-0.7035481865075541,4.035783465388053,4.020048284836492,0.2809597282622538,0.3907710815867444,3.7390885565742384,4.194080848053743,0.5705806359330041,0.599756008283436,3.623500212120739,2.835429166774543,-0.9006962995179046,-1.014544806202591,3.7361254662924477,3.103310617583817,-0.5550077314082618,-0.8590163933291146,3.6583183489920788,0,0.24326327531919587,74,1,0.10816326530615639
5.687166131955137,1.8519340194840246,1.9713898816393909,3.8352321124711124,5.584618441726464,1.5488349763384113,2.013453086062769,4.035783465388053,4.642002958849438,0.9029144022751994,1.2558128516838072,3.7390885565742384,5.149261905770956,1.525761693650217,1.6037781259069497,3.623500212120739,5.150240076836964,1.414114610544516,1.5928594735773296,3.7361254662924477,4.845011389967492,1.1866930409754128,1.8367109471806609,3.6583183489920788,0,0.24326327531919587,75,1,0.054376417233616636
2.4855338823851403,-1.3496982300859721,-1.4367582246798467,3.8352321124711124,3.6342903126930475,-0.4014931526950054,-0.5219327040495509,4.035783465388053,3.370809453255966,-0.3682791033182724,-0.5122186884917058,3.7390885565742384,2.548357513097598,-1.0751426990231412,-1.1301177307687533,3.623500212120739,1.4138381038482006,-2.3222873624442473,-2.615825759846912,3.7361254662924477,4.252905486730464,0.5945871377383853,0.9202756460417592,3.6583183489920788,0,0.24326327531919587,77,1,0.08648526077096064
5.384475113813605,1.5492430013424925,1.6491742928822941,3.8352321124711124,5.179524243130757,1.1437407777427042,1.4868390976332888,4.035783465388053,4.780747320390594,1.0416587638163555,1.4487845795497036,3.7390885565742384,5.259281084456502,1.6357808723357627,1.71942289070898,3.623500212120739,5.237320316025426,1.5011948497329781,1.690946702800788,3.7361254662924477,4.615929301949667,0.9576109529575887,1.4821478341118457,3.6583183489920788,0,0.24326327531919587,79,1,0.08789115646257939
3.436881157635828,-0.3983509548352844,-0.42404590738198483,3.8352321124711124,3.1185827055975,-0.9172007597905529,-1.1923418108140034,4.035783465388053,2.7864214198090465,-0.952667136765192,-1.3250111314116586,3.7390885565742384,1.7139514186347988,-1.9095487934859403,-2.0071893258888167,3.623500212120739,3.5460408943133714,-0.19008457197907624,-0.21411136622170698,3.7361254662924477,3.3440801960544095,-0.3142381529376692,-0.4863639000090893,3.6583183489920788,0,0.24326327531919587,81,1,0.0926984126984638
3.949566500888758,0.11433438841764554,0.12170933417637277,3.8352321124711124,3.8432975370019102,-0.19248592838614265,-0.25022768238935755,4.035783465388053,3.73736045281595,-0.0017281037582885794,-0.002403522308685511,3.7390885565742384,3.4737319995192317,-0.1497682126015074,-0.15742627720049723,3.623500212120739,2.2792526967329447,-1.456872769559503,-1.641022287363351,3.7361254662924477,3.6664767194122945,0.008158370420215721,0.012627164519013617,3.6583183489920788,0,0.24326327531919587,82,1,0.09505668934238143
2.821599635573219,-1.0136324768978935,-1.0790151202116403,3.8352321124711124,3.935729532401346,-0.10005393298670695,-0.13006802094633618,4.035783465388053,4.088225187979594,0.34913663140535567,0.48559450110399577,3.7390885565742384,3.2494833615098346,-0.3740168506109045,-0.39314137078335265,3.623500212120739,3.6320483566881685,-0.10407710960427918,-0.11723251339004778,3.7361254662924477,3.773774318526639,0.11545596953456005,0.1786976377540559,3.6583183489920788,0,0.24326327531919587,87,1,0.07954648526075359
5.668171174983605,1.8329390625124922,1.9511696871929993,3.8352321124711124,5.634574150351146,1.5987906849630935,2.0783944627965303,4.035783465388053,4.346160680341562,0.6070721237673236,0.8443424681286955,3.7390885565742384,5.497769943633135,1.874269731512396,1.970106347510768,3.623500212120739,5.471313511724173,1.735188045431725,1.9545167668834051,3.7361254662924477,4.58119633083144,0.9228779818393611,1.4283896792409603,3.6583183489920788,0,0.24326327531919587,88,2,0.04684807256236523
3.8517492073337403,0.016517094862627868,0.017582502045798955,3.8352321124711124,4.279613825373539,0.24383035998548586,0.3169743699546366,4.035783465388053,3.915931826366439,0.17684326979220044,0.24596135622515378,3.7390885565742384,2.5899142531963553,-1.0335859589243839,-1.0864360791505772,3.623500212120739,3.4923933575335386,-0.24373210875890905,-0.2745399810996344,3.7361254662924477,3.5073744444099595,-0.15094390458211926,-0.2336242923682197,3.6583183489920788,0,0.24326327531919587,96,2,0.07065759637183489
4.524579638509674,0.6893475260385613,0.7338127187404849,3.8352321124711124,4.327044308996393,0.2912608436083399,0.3786330069836465,4.035783465388053,2.984632025651806,-0.7544565309224325,-1.0493311494220656,3.7390885565742384,3.910759511146615,0.28725929902587577,0.30194766467028583,3.623500212120739,4.1088946577391585,0.37276919144671083,0.41988742187241757,3.7361254662924477,3.572988726424222,-0.08532962256785659,-0.1320694117834836,3.6583183489920788,0,0.24326327531919587,98,2,0.08839002267578577
3.752379215979647,-0.08285289649146543,-0.08819718202125706,3.8352321124711124,3.584130890919484,-0.4516525744685689,-0.5871389036176055,4.035783465388053,3.818909912858622,0.0798213562843837,0.11101903437155353,3.7390885565742384,3.2306362354983884,-0.39286397662235073,-0.4129522026840117,3.623500212120739,2.4797912037545795,-1.2563342625378682,-1.4151356029711533,3.7361254662924477,4.244116333541043,0.585797984548964,0.9066721838809051,3.6583183489920788,0,0.24326327531919587,99,2,0.1456235827664939
2.8164404783136714,-1.018791634157441,-1.084507060157801,3.8352321124711124,4.36547755652423,0.32969409113617676,0.4285954252041332,4.035783465388053,4.091288660277896,0.3522001037036575,0.48985531239827856,3.7390885565742384,3.0412693432238918,-0.5822308688968474,-0.6120019500100444,3.623500212120739,4.260410664610522,0.5242851983180747,0.5905551351850807,3.7361254662924477,4.260799136504004,0.6024807875119254,0.9324930876645346,3.6583183489920788,0,0.24326327531919587,102,2,0.0943310657596288
3.9021958403795187,0.06696372790840632,0.07128310957442525,3.8352321124711124,4.5712162524732936,0.5354327870852407,0.6960514283352649,4.035783465388053,2.750433742664057,-0.9886548139101814,-1.3750643671857743,3.7390885565742384,3.4567611251460977,-0.16673908697464146,-0.17526491950644757,3.623500212120739,4.073270135654743,0.3371446693622957,0.3797599406409102,3.7361254662924477,3.078440190614972,-0.5798781583771069,-0.8975097390364325,3.6583183489920788,0,0.24326327531919587,104,2,0.08698412698405333
3.5037704636059637,-0.33146164886514873,-0.352842020206703,3.8352321124711124,3.195813408933679,-0.8399700564543737,-1.0919435112232714,4.035783465388053,3.574049293118863,-0.16503926345537545,-0.22954382780630392,3.7390885565742384,2.861941519867474,-0.7615586922532653,-0.800499302946906,3.623500212120739,3.3516992643151133,-0.38442620197733435,-0.4330178849330775,3.7361254662924477,3.2884702233532166,-0.36984812563886216,-0.5724345535866516,3.6583183489920788,0,0.24326327531919587,109,2,0.11170068027214652
4.390881015007348,0.5556489025362352,0.5914900923463572,3.8352321124711124,3.095615160146774,-0.9401683052412788,-1.2221991396924978,4.035783465388053,3.2634690242930153,-0.4756195322812231,-0.6615124530581511,3.7390885565742384,-0.21214022659574522,-3.835640438716484,-4.031767385469489,3.623500212120739,3.4391651537061447,-0.29696031258630295,-0.3344962591097473,3.7361254662924477,3.504002447932093,-0.15431590105998572,-0.2388433192192251,3.6583183489920788,0,0.24326327531919587,110,2,0.07197278911556693
3.35952107336388,-0.47571103910723256,-0.506395972649958,3.8352321124711124,4.075255206385936,0.03947174099788331,0.05131243801863483,4.035783465388053,3.8325767006740055,0.09348814409976702,0.13002740076436575,3.7390885565742384,3.0648727403479357,-0.5586274717728035,-0.5871916456471963,3.623500212120739,3.047507642784623,-0.6886178235078249,-0.7756594944070915,3.7361254662924477,4.145472950432877,0.48715460144079836,0.7539963230089294,3.6583183489920788,0,0.24326327531919587,113,2,0.03360544217693073
4.786247487963701,0.9510153754925885,1.0123590089089283,3.8352321124711124,4.00818033338033,-0.02760313200772302,-0.0358834944813414,4.035783465388053,4.015967113725015,0.2768785571507766,0.38509481026047127,3.7390885565742384,4.189899742988952,0.5663995308682126,0.5953611117062457,3.623500212120739,4.5800046664091605,0.8438792001167128,0.9505459942480742,3.7361254662924477,3.46576252530084,-0.1925558236912388,-0.29802937836930926,3.6583183489920788,0,0.24326327531919587,115,2,0.09097505668924966
4.025539254866005,0.19030714239489255,0.20258258176256494,3.8352321124711124,3.1007957901743453,-0.9349876752137076,-1.2154644289737209,4.035783465388053,3.124256068070851,-0.6148324885033873,-0.8551359229066297,3.7390885565742384,3.3753859008486944,-0.24811431127204475,-0.2608010849915841,3.623500212120739,3.729764675617344,-0.006360790675103534,-0.007164798108110668,3.7361254662924477,4.018846541548391,0.3605281925563122,0.5580095738078535,3.6583183489920788,0,0.24326327531919587,117,2,0.10925170068029344
3.9427390825940556,0.10750697012294319,0.11444152484715818,3.8352321124711124,3.326657377115406,-0.7091260882726469,-0.9218490882841585,4.035783465388053,4.49343129774541,0.7543427411711714,1.0491728856579,3.7390885565742384,2.9564847042790747,-0.6670155078416644,-0.7011218629810596,3.623500212120739,2.8392124469916866,-0.8969130193007611,-1.0102833172892176,3.7361254662924477,3.649765268005435,-0.008553080986643646,-0.013238080057652112,3.6583183489920788,0,0.24326327531919587,118,2,0.06707482993207192
4.619843874895635,0.784611762424523,0.8352218130805267,3.8352321124711124,3.554319563066109,-0.481463902321944,-0.6258930065291427,4.035783465388053,3.973081237247685,0.2339926806734467,0.3254472570702186,3.7390885565742384,3.6215450857791147,-0.0019551263416244247,-0.002055097380627101,3.623500212120739,1.971563746435446,-1.7645617198570016,-1.9876032898803366,3.7361254662924477,3.4622421187499386,-0.19607623024214016,-0.30347810776040124,3.6583183489920788,0,0.24326327531919587,120,2,0.08108843537414556
