"BP","BP_within","BP_within_standard","BP_between","ERD1_alpha","ERD1_alpha_within","ERD1_alpha_within_standard","ERD1_alpha_between","ERD1_beta","ERD1_beta_within","ERD1_beta_within_standard","ERD1_beta_between","ERD2_alpha","ERD2_alpha_within","ERD2_alpha_within_standard","ERD2_alpha_between","ERD2_beta","ERD2_beta_within","ERD2_beta_within_standard","ERD2_beta_between","subject","musicality","trial","session","deviation"
-3.2148107816931466,1.1856280861012944,0.572906363996132,-4.400438867794441,2.5844960936402592,-0.24062587223851795,-0.17290395209856532,2.825121965878777,4.878426246983766,0.645552895463811,0.8740323030319371,4.232873351519955,2.3926202209877694,-0.3735330634742291,-0.2320874617729141,2.7661532844619985,4.378437365104119,0.6675753557592654,0.7479527307804341,3.710862009344854,1,0.24326327531919587,30,1,0.09718820861681776
-6.2674541123430645,-1.8670152445486234,-0.9021588876128542,-4.400438867794441,2.594333392631744,-0.2307885732470334,-0.16583526967560083,2.825121965878777,3.968057821843296,-0.264815529676659,-0.3585412270757723,4.232873351519955,1.4882243106696904,-1.277928973792308,-0.7940161684615749,2.7661532844619985,3.641951372478547,-0.06891063686630705,-0.07720761196367434,3.710862009344854,1,0.24326327531919587,40,1,0.11351473922903621
-2.422747743733275,1.9776911240611659,0.9556384875454991,-4.400438867794441,5.187216288893626,2.3620943230148486,1.6973047822306273,2.825121965878777,4.859978187486678,0.6271048359667226,0.8490549540927373,4.232873351519955,5.161233448015551,2.3950801635535526,1.4881362060206231,2.7661532844619985,4.464715312694534,0.7538533033496804,0.8446187115564724,3.710862009344854,1,0.24326327531919587,43,1,0.054376417233616636
-4.455927573855256,-0.055488706060814685,-0.02681265162727893,-4.400438867794441,3.7642491764868997,0.9391272106081225,0.6748185667935563,2.825121965878777,5.9126229999258735,1.6797496484059184,2.2742605044912465,4.232873351519955,5.622025570642337,2.8558722861803383,1.7744403771981831,2.7661532844619985,5.965654571347465,2.2547925620026112,2.5262739847176534,3.710862009344854,1,0.24326327531919587,44,1,0.08648526077096064
-3.310429610095401,1.0900092576990401,0.5267024692405338,-4.400438867794441,0.11901610342352344,-2.706105862455254,-1.9444974643117863,2.825121965878777,3.4419696650179783,-0.7909036865019767,-1.0708268454022047,4.232873351519955,-1.0432648160176636,-3.809418100479662,-2.3669074152337197,2.7661532844619985,3.1532527921050693,-0.5576092172397846,-0.6247464546807437,3.710862009344854,1,0.24326327531919587,45,1,0.08789115646257939
-4.188607519320068,0.21183134847437302,0.1023588501803442,-4.400438867794441,4.453968187009251,1.6288462211304742,1.1704225583652361,2.825121965878777,3.6837969611929804,-0.5490763903269746,-0.7434100371173252,4.232873351519955,4.637647272419036,1.8714939879570376,1.1628161784349895,2.7661532844619985,4.2995100564578115,0.5886480471129576,0.659522420215698,3.710862009344854,1,0.24326327531919587,48,1,0.07954648526075359
-6.692585801968141,-2.2921469341737,-1.10758641870613,-4.400438867794441,3.9149275443837097,1.0898055785049325,0.7830899054603119,2.825121965878777,3.8158305219202706,-0.4170428295996844,-0.5646460690972176,4.232873351519955,3.8441514834071095,1.077998198945111,0.6697930926433366,2.7661532844619985,4.345425202308766,0.634563192963912,0.7109658391902406,3.710862009344854,1,0.24326327531919587,50,2,0.07065759637183489
-5.602457863623566,-1.2020189958291247,-0.5808266018893138,-4.400438867794441,0.04552630748829161,-2.7795956583904857,-1.9973042387367879,2.825121965878777,3.5382775619013165,-0.6945957896186385,-0.9404328629654468,4.232873351519955,0.09408570664190578,-2.672067577820093,-1.6602369173264624,2.7661532844619985,2.525518857466967,-1.1853431518778867,-1.3280607795214394,3.710862009344854,1,0.24326327531919587,51,2,0.08839002267578577
-2.1357205681307834,2.2647182996636577,1.0943326509768248,-4.400438867794441,1.0627689231361674,-1.7623530427426097,-1.2663551231975612,2.825121965878777,2.980889034758319,-1.2519843167616362,-1.6950969369486517,4.232873351519955,-0.64911544663988,-3.4152687311018783,-2.122010415092805,2.7661532844619985,2.1747075120800274,-1.5361544972648264,-1.7211104951935985,3.710862009344854,1,0.24326327531919587,52,2,0.1456235827664939
-7.24281591027758,-2.8423770424831387,-1.3734626529216432,-4.400438867794441,0.7829358974437451,-2.042186068435032,-1.4674317390236382,2.825121965878777,3.8756384049987815,-0.3572349465211735,-0.4836704865324173,4.232873351519955,0.3532639248536903,-2.4128893596083083,-1.4992016015979805,2.7661532844619985,2.779594084564453,-0.9312679247804008,-1.0433943994764687,3.710862009344854,1,0.24326327531919587,54,2,0.08698412698405333
-7.614797963776861,-3.21435909598242,-1.553207792430662,-4.400438867794441,3.8736831251869206,1.0485611593081434,0.7534533455393325,2.825121965878777,3.38517470178339,-0.8476986497365648,-1.1477231506706922,4.232873351519955,4.198215421440696,1.4320621369786974,0.8897837941872356,2.7661532844619985,3.425475321363571,-0.28538668798128297,-0.3197478018960284,3.710862009344854,1,0.24326327531919587,56,2,0.07197278911556693
-5.760659149468725,-1.3602202816742839,-0.6572709139932019,-4.400438867794441,1.0481170584481954,-1.7770049074305818,-1.2768833564527642,2.825121965878777,3.6559770579123256,-0.5768962936076294,-0.7810761901241156,4.232873351519955,1.6662194825845404,-1.099933801877458,-0.6834223504115132,2.7661532844619985,1.183080192482348,-2.5277818168625057,-2.8321316783617614,3.710862009344854,1,0.24326327531919587,59,2,0.09097505668924966
-3.713864894812977,0.6865739729814639,0.33175883996525346,-4.400438867794441,4.044372734330136,1.2192507684513592,0.8761039471910412,2.825121965878777,4.82104702174525,0.5881736702252951,0.7963449489300304,4.232873351519955,3.038742699175141,0.27258941471314246,0.16936810031892194,2.7661532844619985,4.258468747473081,0.5476067381282275,0.6135396575730906,3.710862009344854,1,0.24326327531919587,61,2,0.10925170068029344
-2.6534935022901305,1.7469453655043106,0.8441400209588673,-4.400438867794441,4.175365896977988,1.350243931099211,0.9702302990625179,2.825121965878777,3.598947333922975,-0.6339260175969801,-0.858290344610829,4.232873351519955,3.3905824491145933,0.6244291646525948,0.38797684610106886,2.7661532844619985,4.432813865919726,0.7219518565748717,0.8088762683622853,3.710862009344854,1,0.24326327531919587,62,2,0.06707482993207192
-1.3713718843095464,3.0290669834848947,1.4636729444521617,-4.400438867794441,2.2217045595961262,-0.603417406282651,-0.43359117347080917,2.825121965878777,5.744124806883762,1.5112514553638068,2.0461260405980815,4.232873351519955,3.506047936835951,0.7398946523739527,0.4597190681104744,2.7661532844619985,4.156748233518847,0.4458862241739934,0.49957179532040635,3.710862009344854,1,0.24326327531919587,63,2,0.08108843537414556
-5.196694576618945,-0.7962557088245044,-0.38475806056000916,-4.400438867794441,2.078227101623059,-0.7468948642557183,-0.5366882315295064,2.825121965878777,4.832078757499856,0.5992054059799008,0.8112811276317156,4.232873351519955,0.9114573758271198,-1.8546959086348787,-1.1523790204595246,2.7661532844619985,4.317328194020866,0.606466184676012,0.6794858962978106,3.710862009344854,1,0.24326327531919587,64,2,0.11464852607710851
-2.917252093703452,1.483186774090989,0.7166894507920963,-4.400438867794441,2.1247054766848743,-0.7004164891939029,-0.5032907640811957,2.825121965878777,3.820047928577748,-0.4128254229422068,-0.5589360030754256,4.232873351519955,2.1918484739348876,-0.5743048105271109,-0.3568330592196892,2.7661532844619985,4.324847768873183,0.6139857595283291,0.6879108426302014,3.710862009344854,1,0.24326327531919587,66,2,0.10566893424041679
-4.532557571023534,-0.13211870322909292,-0.06384096899370931,-4.400438867794441,3.504399940655215,0.6792779747764377,0.488101488504672,2.825121965878777,4.492321454184746,0.25944810266479124,0.35127411600632535,4.232873351519955,3.4916467100068957,0.7254934255448973,0.4507711475433248,2.7661532844619985,4.301401070107133,0.5905390607622789,0.661641115597052,3.710862009344854,1,0.24326327531919587,69,2,0.1267120181405842
-5.928310625901031,-1.5278717581065901,-0.7382816448516896,-4.400438867794441,2.399673089833176,-0.4254488760456012,-0.3057102355612854,2.825121965878777,4.665236010258379,0.43236265873842417,0.5853880185769239,4.232873351519955,3.3419082067243817,0.5757549222623832,0.35773405777868206,2.7661532844619985,3.4929482489667634,-0.21791376037809052,-0.24415100219517624,3.710862009344854,1,0.24326327531919587,71,2,0.13319727891158506
-6.595383425866538,-2.1949445580720965,-1.060617339180296,-4.400438867794441,0.48351073552854207,-2.341611230350235,-1.682586466033098,2.825121965878777,3.88009677109391,-0.352776580426045,-0.47763417872051445,4.232873351519955,0.8120980895783125,-1.954055194883686,-1.2141139692605027,2.7661532844619985,3.1087863549791503,-0.6020756543657035,-0.6745667375738722,3.710862009344854,1,0.24326327531919587,73,2,0.14530612244894725
-4.238831422331987,0.16160744546245365,0.07809019966712177,-4.400438867794441,3.4201976920948853,0.5950757262161082,0.427597181896963,2.825121965878777,3.511187108936118,-0.7216862425838371,-0.977111392582046,4.232873351519955,3.0151508639365927,0.24899757947459422,0.15470977500722646,2.7661532844619985,3.967904732649126,0.25704272330427225,0.28799116858352003,3.710862009344854,1,0.24326327531919587,76,3,0.13537414965984296
-2.9368898740893083,1.4635489937051327,0.7072002952215574,-4.400438867794441,0.6057914699578774,-2.2193304959208997,-1.5947205102584439,2.825121965878777,3.154199503804689,-1.0786738477152662,-1.4604469966191134,4.232873351519955,0.4263505594110345,-2.339802725050964,-1.4537906509684149,2.7661532844619985,2.740339412883961,-0.970522596460893,-1.0873754101983524,3.710862009344854,1,0.24326327531919587,80,3,0.1599546485258868
-6.882236141771916,-2.4817972739774747,-1.1992272020860952,-4.400438867794441,1.7673163166958579,-1.0578056491829193,-0.7600960594736825,2.825121965878777,4.829154025659766,0.5962806741398108,0.807321250565239,4.232873351519955,1.977485837351443,-0.7886674471105555,-0.4900230900053674,2.7661532844619985,3.584791955457536,-0.12607005388731807,-0.1412491342904809,3.710862009344854,1,0.24326327531919587,84,3,0.02126984126974618
-5.207307605242885,-0.8068687374484442,-0.38988637331778303,-4.400438867794441,3.7616501443201367,0.9365281784413595,0.6729510081263022,2.825121965878777,3.5006940221670364,-0.7321793293529186,-0.9913182792045667,4.232873351519955,3.515622980901012,0.7494696964390135,0.46566833442910943,2.7661532844619985,3.689842015317247,-0.021019994027606792,-0.023550842310611626,3.710862009344854,1,0.24326327531919587,85,3,0.09387755102037387
-2.4589485705962417,1.9414902971981993,0.9381459160259478,-4.400438867794441,2.611957447024209,-0.2131645188545681,-0.15317134194368698,2.825121965878777,4.728052666503028,0.49517931498307277,0.6704372641338336,4.232873351519955,3.588995451505985,0.8228421670439867,0.5112568836952197,2.7661532844619985,3.778257720234075,0.06739571088922114,0.07551028594389804,3.710862009344854,1,0.24326327531919587,86,3,0.06843537414969048
-3.3108489250035156,1.0895899427909255,0.5264998524316091,-4.400438867794441,1.8873080150164916,-0.9378139508622856,-0.6738749118238111,2.825121965878777,3.942610155997253,-0.29026319552270197,-0.3929955408004808,4.232873351519955,2.7848326956914273,0.018679411229428844,0.011606086752611414,2.7661532844619985,2.3136270822028955,-1.3972349271419584,-1.5654647378482471,3.710862009344854,1,0.24326327531919587,89,3,0.042086167800367336
-2.5605804768000797,1.8398583909943613,0.889036446933747,-4.400438867794441,2.0362117321714335,-0.7889102337073437,-0.5668787649060104,2.825121965878777,4.382534829676937,0.1496614781569816,0.20263090344398216,4.232873351519955,1.3903398308756127,-1.3758134535863857,-0.8548347751227143,2.7661532844619985,4.7393205504593,1.0284585411144458,1.1522869555993713,3.710862009344854,1,0.24326327531919587,92,3,0.11310657596371654
-8.254149211467773,-3.853710343673332,-1.8621481784799316,-4.400438867794441,4.716441415905156,1.891319450026379,1.3590251312057335,2.825121965878777,5.06799319884946,0.835119847329505,1.1306923547212337,4.232873351519955,4.0598843053677,1.2937310209057018,0.8038344613089403,2.7661532844619985,4.594670029580719,0.8838080202358651,0.990220229848396,3.710862009344854,1,0.24326327531919587,93,3,0.06072562358284428
-3.071144277696856,1.329294590097585,0.6423273362195571,-4.400438867794441,2.553381423186316,-0.27174054269246106,-0.19526168711551523,2.825121965878777,3.2910198982655907,-0.9418534532543643,-1.275201999171644,4.232873351519955,2.48752731438079,-0.2786259700812086,-0.17311879590713936,2.7661532844619985,2.691227997004499,-1.019634012340355,-1.1423999363475523,3.710862009344854,1,0.24326327531919587,94,3,0.14535147392283376
-4.495844772952558,-0.09540590515811687,-0.046101008291420296,-4.400438867794441,3.6508587171201596,0.8257367512413825,0.5933408006149169,2.825121965878777,5.323542060816583,1.0906687092966276,1.476687178587431,4.232873351519955,2.45530930521993,-0.3108439792420685,-0.1931368256364845,2.7661532844619985,3.479823719758182,-0.23103828958667183,-0.2588557503214775,3.710862009344854,1,0.24326327531919587,97,3,0.13913832199526566
-4.418662398917948,-0.01822353112350683,-0.00880577735761117,-4.400438867794441,2.678099688326315,-0.1470222775524621,-0.10564422104267675,2.825121965878777,5.506459922675041,1.2735865711550858,1.7243448394688985,4.232873351519955,2.9852556739390983,0.2191023894770998,0.13613498352503633,2.7661532844619985,4.773331075196918,1.062469065852064,1.1903924138571058,3.710862009344854,1,0.24326327531919587,100,4,0.044807256235831816
-3.378030881687836,1.022407986106605,0.4940369148701997,-4.400438867794441,4.001233129457109,1.176111163578332,0.8451055840261555,2.825121965878777,3.191513178552803,-1.0413601729671522,-1.4099269582088652,4.232873351519955,3.623498445562685,0.8573451611006866,0.5326946440897232,2.7661532844619985,3.5720788339724625,-0.13878317537239138,-0.15549294040086248,3.710862009344854,1,0.24326327531919587,101,4,0.007120181406013004
-3.5870670389454307,0.8133718288490104,0.39302872671907935,-4.400438867794441,0.5488862019348991,-2.276235763943878,-1.6356103183446171,2.825121965878777,4.517255021657331,0.2843816701373756,0.38503237741913743,4.232873351519955,0.9602415663099372,-1.8059117181520614,-1.1220679180406499,2.7661532844619985,2.4669275643617694,-1.2439344449830845,-1.393706578606019,3.710862009344854,1,0.24326327531919587,106,4,0.07328798185929897
-6.704050145029075,-2.3036112772346335,-1.1131260944068309,-4.400438867794441,4.201363006961772,1.376241041082995,0.9889107635425872,2.825121965878777,4.336721641342251,0.1038482898222961,0.1406031334645262,4.232873351519955,5.0040442362782205,2.237890951816222,1.3904697643115906,2.7661532844619985,3.751798579031301,0.04093656968644721,0.04586541252850431,3.710862009344854,1,0.24326327531919587,107,4,0.08598639455775425
-5.115026712834583,-0.7145878450401417,-0.3452953998449751,-4.400438867794441,2.803186843468732,-0.02193512241004525,-0.01576168563745791,2.825121965878777,3.43775526785489,-0.7951180836650651,-1.0765328367845204,4.232873351519955,3.2381232338415002,0.47196994937950176,0.2932492951648351,2.7661532844619985,2.1201303749154956,-1.5907316344293583,-1.7822588261321515,3.710862009344854,1,0.24326327531919587,108,4,0.09179138322000269
-6.9838463036612035,-2.5834074358667625,-1.2483261641260994,-4.400438867794441,4.103845342356953,1.278723376478176,0.9188385412468812,2.825121965878777,4.053414777202136,-0.17945857431781942,-0.24297403374999615,4.232873351519955,4.695686134307938,1.9295328498459399,1.1988774898881145,2.7661532844619985,4.362235509219284,0.6513734998744298,0.7298001398433538,3.710862009344854,1,0.24326327531919587,111,4,0.08049886621305247
-3.252955765842031,1.1474831019524099,0.5544743578471477,-4.400438867794441,3.6618120807754484,0.8366901148966712,0.6012114416526143,2.825121965878777,2.7023385690041164,-1.5305347825158386,-2.0722342820129067,4.232873351519955,4.551480526691432,1.785327242229434,1.1092781566086263,2.7661532844619985,4.604328945167694,0.8934669358228402,1.0010420977129444,3.710862009344854,1,0.24326327531919587,112,4,0.07170068027202048
-1.2854314088354408,3.115007458959,1.5052001703176274,-4.400438867794441,2.432556252728887,-0.3925657131498901,-0.28208173389903046,2.825121965878777,3.7372333648118845,-0.4956399867080705,-0.6710609805969937,4.232873351519955,2.8394867559778962,0.07333347151589775,0.045564317945030415,2.7661532844619985,3.8841994047731463,0.1733373954282924,0.19420755595374573,3.710862009344854,1,0.24326327531919587,114,4,0.06680272108841179
-5.384760471847601,-0.9843216040531599,-0.4756332257911417,-4.400438867794441,2.297205346851464,-0.5279166190273132,-0.37933938258250083,2.825121965878777,4.804489695252983,0.5716163437330284,0.7739275168221779,4.232873351519955,2.561824666521208,-0.20432861794079038,-0.12695558959191658,2.7661532844619985,4.003722444708325,0.29286043536347117,0.3281214030414946,3.710862009344854,1,0.24326327531919587,123,4,0.008072562358198199
-4.71700002351808,-0.3165611557236385,-0.15296525346697004,-4.400438867794441,1.1029816115982798,-1.7221403542804974,-1.2374599229644143,2.825121965878777,3.2920869072298626,-0.9407864442900924,-1.2737573455902695,4.232873351519955,0.57982084927294,-2.1863324351890583,-1.3584348886155049,2.7661532844619985,2.593351579113068,-1.117510430231786,-1.2520608658730903,3.710862009344854,1,0.24326327531919587,126,5,0.07922902494332063
-6.3574701165863665,-1.9570312487919255,-0.9456554463541968,-4.400438867794441,3.9671358321323567,1.1420138662535795,0.8206046548098425,2.825121965878777,4.702371582321332,0.46949823080137687,0.6356669187300571,4.232873351519955,2.5913896870144026,-0.17476359744759584,-0.10858594247230326,2.7661532844619985,4.615961748870307,0.9050997395254528,1.0140755136725645,3.710862009344854,1,0.24326327531919587,127,5,0.04040816326531582
-9.02691261398563,-4.626473746191189,-2.235554541196579,-4.400438867794441,4.1969478028332645,1.3718258369544873,0.9857381776687617,2.825121965878777,5.100833954870534,0.8679606033505793,1.1751563821001005,4.232873351519955,4.706170674097586,1.9400173896355875,1.2053918535832693,2.7661532844619985,5.475618975229492,1.7647569658846378,1.9772371469524375,3.710862009344854,1,0.24326327531919587,132,5,0.05823129251715342
-2.037203124147186,2.363235743647255,1.1419371833630567,-4.400438867794441,4.594959833518416,1.7698378676396391,1.271733413542746,2.825121965878777,4.96428082653828,0.731407475018325,0.9902732438148869,4.232873351519955,2.8341355677255113,0.06798228326351285,0.04223946180669092,2.7661532844619985,3.969729791439819,0.2588677820949652,0.29003596801261383,3.710862009344854,1,0.24326327531919587,133,5,0.04140589569172859
-1.2256328671102925,3.1748060006841485,1.5340953740612229,-4.400438867794441,2.104421105327767,-0.7207008605510103,-0.5178662872402444,2.825121965878777,4.3935790362898475,0.16070568476989244,0.21758396679304762,4.232873351519955,2.468007002738289,-0.29814628172370927,-0.18524735968135211,2.7661532844619985,3.6570669961597058,-0.05379501318514812,-0.060272037706422706,3.710862009344854,1,0.24326327531919587,134,5,0.041315192743955564
-7.448010456245376,-3.0475715884509347,-1.47261453926807,-4.400438867794441,2.4361410892946815,-0.38898087658409564,-0.27950581633834976,2.825121965878777,4.038423774755274,-0.194449576764681,-0.26327077548170813,4.232873351519955,2.165330574098844,-0.6008227103631545,-0.3733094375280858,2.7661532844619985,4.23181733706549,0.5209553277206358,0.5836793653655743,3.710862009344854,1,0.24326327531919587,135,5,0.07555555555567095
-5.614865763017831,-1.21442689522339,-0.5868222126631556,-4.400438867794441,4.452058763493671,1.6269367976148938,1.1690505243898268,2.825121965878777,5.237574043231395,1.0047006917114398,1.3602926508499529,4.232873351519955,4.7539629757448045,1.987809691282806,1.235086665277907,2.7661532844619985,4.839830906077467,1.1289688967326135,1.2648989540917641,3.710862009344854,1,0.24326327531919587,137,5,0.06022675736952421
-5.7663473023232985,-1.3659084345288575,-0.6600194816156879,-4.400438867794441,4.289625730525894,1.4645037646471168,1.0523327621217449,2.825121965878777,3.667927827748002,-0.5649455237719532,-0.7648957052159409,4.232873351519955,4.700472362167442,1.9343190777054438,1.201851318938339,2.7661532844619985,4.5107345050097765,0.7998724956649226,0.8961787043925585,3.710862009344854,1,0.24326327531919587,141,5,0.11496598639454148
-1.084317490546173,3.316121377248268,1.6023802599484294,-4.400438867794441,3.648243385588016,0.8231214197092389,0.5914615298875058,2.825121965878777,4.464644105889818,0.2317707543698626,0.3138009722221075,4.232873351519955,4.086775790432373,1.3206225059703747,0.8205429594909085,2.7661532844619985,4.13650911060342,0.4256471012585661,0.4768958425270657,3.710862009344854,1,0.24326327531919587,146,5,0.04757369614506912
-0.6072855153440151,2.25402204308344,1.2428352000452472,-2.861307558427455,5.269367387268716,1.401974486122604,1.5346070008139907,3.8673929011461117,2.6706588011136376,-1.255445836713498,-1.5057726737271107,3.9261046378271356,4.170306201089452,0.244086756275383,0.28015744368991197,3.926219444814069,4.368487443744192,0.4465760085635049,0.44547946236423835,3.9219114351806867,2,0.20992994198586254,2,0,0.07292517006802923
-2.123978885893285,0.7373286725341699,0.40655238090507834,-2.861307558427455,2.6054675011232677,-1.261925400022844,-1.3813086989449666,3.8673929011461117,3.023369066843633,-0.9027355709835025,-1.082734527159537,3.9261046378271356,3.7951989987977828,-0.13102044601628604,-0.150382404138396,3.926219444814069,3.470225974953228,-0.4516854602274587,-0.45057636801207174,3.9219114351806867,2,0.20992994198586254,7,0,0.06580498866214113
-2.9089626096924754,-0.047655051265020454,-0.026276306992591248,-2.861307558427455,2.7281098941782953,-1.1392830069678164,-1.2470638344044234,3.8673929011461117,4.14994844317147,0.2238438053443348,0.2684766442437206,3.9261046378271356,3.4728112271237386,-0.45340821769033024,-0.520412041826675,3.926219444814069,3.045873930814007,-0.8760375043666797,-0.8738864358421564,3.9219114351806867,2,0.20992994198586254,8,0,0.04294784580497846
-2.018634334010395,0.84267322441706,0.4646378453373364,-2.861307558427455,4.153516717618454,0.28612381647234253,0.3131922985791595,3.8673929011461117,3.027219768738251,-0.8988848690888847,-1.078116023104624,3.9261046378271356,4.902922747323466,0.9767033025093967,1.121038702181008,3.926219444814069,3.2627147575196496,-0.6591966776610372,-0.6575780514975237,3.9219114351806867,2,0.20992994198586254,10,0,0.0828117913832257
-4.254198736076972,-1.3928911776495174,-0.7680200780322246,-2.861307558427455,1.726569756458688,-2.140823144687424,-2.3433537613284634,3.8673929011461117,3.030120621060414,-0.8959840167667217,-1.0746367617701285,3.9261046378271356,3.6999177669100693,-0.22630167790399947,-0.2597441194752624,3.926219444814069,5.254749370745776,1.332837935565089,1.3295652152566617,3.9219114351806867,2,0.20992994198586254,13,0,0.07995464852607326
-3.2397383845166896,-0.3784308260892346,-0.2086612918844873,-2.861307558427455,3.2267072916310493,-0.6406856095150624,-0.7012970859418419,3.8673929011461117,3.2820371957763466,-0.644067442050789,-0.7724898405941485,3.9261046378271356,4.363528760217245,0.4373093154031764,0.501934073665657,3.926219444814069,3.3971268789557825,-0.5247845562249043,-0.5234959726478033,3.9219114351806867,2,0.20992994198586254,15,0,0.03696145124715555
-4.5169978252223615,-1.6556902667949065,-0.9129237002181536,-2.861307558427455,5.1319543275066986,1.2645614263605869,1.384194104144756,3.8673929011461117,4.61779964013587,0.6916950023087347,0.8296139925531407,3.9261046378271356,4.066239458698736,0.14002001388466745,0.16071191142831642,3.926219444814069,4.47506587821487,0.5531544430341828,0.5517961985461557,3.9219114351806867,2,0.20992994198586254,16,0,0.06748299319727791
-3.6978762867031945,-0.8365687282757395,-0.46127191433135784,-2.861307558427455,4.967554286100682,1.10016138495457,1.2042411471023404,3.8673929011461117,4.401563748130041,0.47545911030290533,0.57026222464753,3.9261046378271356,5.1789905595698755,1.2527711147558067,1.4379033028837256,3.926219444814069,3.7150736107782536,-0.20683782440243315,-0.20632994393894247,3.9219114351806867,2,0.20992994198586254,18,0,0.02444444444447369
