"Snare1" "Snare2" "WdBlk1" "WdBlk2" "Snare1_within" "Snare2_within" "WdBlk1_within" "WdBlk2_within" "Snare1_within_standard" "Snare2_within_standard" "WdBlk1_within_standard" "WdBlk2_within_standard" "subject" "musicality" "trial" "session" "precision"
0.254738037517968 -0.444629690173426 0.494217329871028 -0.097000758577872 1.13554304383588 -0.149075723233776 0.324263661754334 -0.279686186759505 0.584641081594269 -0.361511506204263 0.251042332381456 -0.027555277153536 1 0.325643339666487 -1.38301553013686 -1.25676954970701 -0.348164581134855
-0.647534250559611 -0.991615510849652 -1.56345890964972 -0.616922254302561 -0.83495561130915 -2.02111199133169 -1.34904549045821 -0.396218180828338 -1.10999663916114 0.105576599346002 -1.90864525138724 0.22940158024787 1 0.704212387894769 -1.28386795036667 -0.939833144413109 0.33093737985632
0.830619230475241 0.906681804569337 1.19687897145455 -0.400959199652212 0.248421887087425 1.49798184020349 1.019585793609 -0.547502156913738 0.610182237534737 0.605587775228335 1.00159726631953 -1.30417539207293 1 0.0984426394102711 0.0157482213981993 -0.272099759594504 -0.0499219407669686
0.950900802644806 -0.0769146858765965 1.52003510784332 2.45209141355484 1.35847562408638 -0.0963035115698003 0.931524495823469 1.72358218091485 0.552463198392707 0.228839409996011 1.7179253319372 2.07497381874755 1 0.173536213619065 -0.195386531831676 -1.177755421604 0.650126376107797
-1.55372350904293 -1.35890108405862 -1.10146675300825 -2.10693693606429 -1.8879610613062 -1.15807800510282 -1.08501151569251 -2.68426008846059 -1.81481237631557 -0.438070802390762 -1.23636220463989 -2.24962331521054 1 0.141887400095277 -0.499975579215781 -0.777520037221157 0.831197555306027
0.148248893496165 0.964371952935874 0.349798794668385 -1.18637014944188 0.837412433700794 1.29734902037101 -0.0504354850494084 -0.837126008966058 0.732540327580789 1.07422093183226 0.0566299367997993 -1.03403806227789 1 0.797469202974567 -0.878521441143226 0.170878902886663 0.927994319536097
-0.693793607456896 -0.95002461136306 1.28072779495894 1.27349740425559 -0.150647698104965 -1.45584620811582 0.186825179540246 0.487402045958283 -0.171567051177675 -0.977363908628126 1.13308627982736 0.614888838101423 1 0.24180126303866 -0.792396326398525 -1.14911707266312 -0.439894014114858
-0.403754597012376 0.216611386037235 0.0998922964460212 0.157477710072784 -0.475233493767629 -0.124581185782756 1.35014901454098 0.926617597847926 -0.596594875028704 -0.394195064790072 1.15969510502225 0.479874887099792 1 0.852904325253349 -1.72836327116276 -0.627362335956206 0.854239306114761
-0.321471018717927 0.798446611896695 1.18413315329621 -2.33392925629005 0.00719743728013617 0.3349846157654 0.527147128576371 -2.513632713637 0.747254631700401 -0.079479757862251 0.404656078386245 -2.12830453367737 1 -0.113380462796467 -0.418181724934994 -0.931341982644816 0.603279745912028
-0.251216693079606 -0.954526038839759 0.26813758063506 -0.48038640667571 0.950634918441425 -0.87690925493188 0.516905675623875 -0.695738993395084 0.33580039535881 -0.624046735441489 -0.267610927007307 0.403552032667786 1 0.0651599777078632 -0.759134950017822 -1.40686147293672 0.752742636398427
-0.28612292052237 -1.31223184237147 -0.282724930425441 -0.841949610332497 0.0105110878825959 -2.21455278842151 -0.621394450117844 -0.435297510218793 -0.575605086602071 -2.21430414239233 -0.289912953520864 -0.875486472762354 1 0.311433714598214 -0.806362549247116 -0.573360010541708 0.471964968396588
0.387875531861103 2.00012280962047 -1.37719562436531 1.2244942151459 0.227334493428644 2.49292287416604 -1.33987093492311 1.12970617113783 -0.0475731699340771 2.42490614250205 -1.19954061011015 1.11009657639428 1 0.479613335348088 -0.31656332557084 -1.49156337733228 0.421543729994408
0.423284813662909 1.27276651212867 -1.24891694638798 -3.12739062245559 0.165510238228316 0.61961828842465 -1.60633593513066 -2.18676913206308 -0.138116208980539 0.382785612421054 -1.17224483779118 -2.42047384358191 1 0.668667262927457 -0.550712918655815 -0.413157773110821 -0.311049784611176
-0.424123653218298 -0.167074608100215 1.35230551520249 -1.04697611021231 -0.0431357440171838 -0.400693857865153 1.65246117465752 -0.189191148789008 0.0316960413868122 -0.388025172357195 1.44765657449849 -0.106464895059925 1 0.824047278456521 -1.25354615122921 -0.4181649640809 0.278363843569785
0.699964111549683 -0.629548962383474 -0.895439318211958 -0.543347141874147 0.925168730276655 -0.403082775939254 -0.372406631360057 -0.185930434299405 1.32371094465262 -0.318304712671552 -0.310187562543385 -0.951495126597746 1 0.277165503147213 -0.84528219167262 -0.00453140535055152 0.373811412068793
1.61592957525662 -0.394357596050637 1.5761638776045 0.410862954002944 0.590117862548523 0.560793697034714 1.76196244100221 -0.524976870781874 1.65596401122287 0.541166769522332 1.06465287925791 -0.746562081906108 1 0.204398347282927 -0.852106838024863 -0.169915793264112 -0.293450490370969
-0.596294101066106 0.486781547348589 -0.40161659698658 -0.325344465314577 -0.659177324014657 0.616991970338335 0.201223428068358 -0.549494620401984 -0.60122826450019 1.28260727228525 -0.150354602079524 -0.224533145361287 1 0.160683400845733 -1.00088951847939 0.576583634119936 0.683837648532111
1.42703802998629 -1.10781339053905 -0.599907441835465 1.18042147388582 1.01825829618485 -1.02145134971527 -0.790365211173069 1.40910007256235 1.63081095360261 -0.96070761521175 -0.158964977223979 1.14741124414586 1 0.0102717734862396 -0.498101396567421 0.379685208068023 0.885395069180224
0.363269963869048 0.689553544820332 0.356718180393265 -0.551044523421598 0.36386732051155 0.604004719374297 0.459252991276596 -1.15479897312245 -0.347833177731731 -0.110259481361279 0.433952691525132 -0.875784623262802 1 -0.165500175912218 -0.239405545628477 -0.12254899466715 0.245175528302163
0.116346831175688 0.260238987349978 -0.245984547358186 0.438525896654628 0.189331575592653 1.13732237005989 -0.986678035349792 1.20822146028855 1.31618034846671 0.935157889249736 -1.47251593021796 0.399606865310193 1 0.520077129448222 0.369853804546117 -0.693100185482279 0.451556974386629
-0.67059417301461 -1.96228447497566 -1.11505106554174 -1.4761339151224 -0.465415087238978 -2.46854275433171 -1.35968157268025 -0.602089765596292 -0.38866306391427 -2.29558879871027 -1.47659883983724 -0.836607168600539 1 -0.192326968461793 0.500500884635506 -0.409168310241522 -0.378109782554592
0.424017861021412 -0.0296158021460025 1.39348840421516 0.570917774008209 -0.967675635589883 -0.730024176608012 1.28236308247101 0.690735272278175 0.543218055955076 0.142400871531338 1.10475997237375 0.774192920924255 1 0.278338146617996 0.437344697787923 -0.0822872892264031 0.704535529562054
-0.0553887724392291 0.847381536777504 0.125536103187837 2.49329375437128 0.012285452037966 1.25822632988805 1.19621249749238 2.52668956496355 1.21518089960485 1.25676727191281 0.718215460798602 1.78069265974336 1 1.198737326997 1.02543565363496 -0.0676608037227234 -0.117488505497169
-0.692624548284627 -0.562754406429287 -0.207823997851294 -1.23011514077246 -0.283896691501511 -0.85854760624288 -0.000603649355643304 -0.482242726363639 -0.838732234083107 -0.467439379103521 -0.288509459396547 -0.664324933796365 1 -0.394663344722963 0.382723295290953 1.10563543253951 0.540479453409925
-0.32156296086916 0.498286894280023 -0.851744213436455 -0.877848961707213 -0.0522368725703984 1.00514830904629 0.0217391634573606 -1.89247001405598 -0.573080379093286 0.0373002809744175 -0.154964065828001 -0.215010912134986 1 0.49392354637997 0.227037688917436 0.346789028014398 0.985465904763783
0.358805865441006 0.590139917909809 -0.753267093393245 0.197887299956722 0.703989201349349 -0.394133544958603 -0.660973934731655 0.649174871648956 0.342213896364662 -0.0802172865543901 0.424876553207611 0.0168499758308481 1 0.807770015168196 0.972430025402098 1.17516060080361 0.541766143089799
0.231903467679655 0.654717916149031 -0.165646248256902 -0.355157987786285 0.644342361135953 0.241573396426236 0.202797526066446 0.0189031095611686 0.646637604783021 0.377412123492419 -0.159326781286847 -0.213371779006148 1 0.430300515867477 -0.228310976220523 0.617774928515695 0.807122910733393
-1.20436801628438 -2.74464615023859 -1.45145200814422 1.73856419357966 -0.826691482485377 -2.94769526318527 -1.47261420183437 2.06172510385713 -0.849408342587713 -1.99974061127287 -1.20028316321058 1.09226672089889 1 0.334407619428793 -1.61774127064488 -0.850820050081636 0.588956871398223
1.23469917465253 -0.836285450848844 -1.72459246855027 -0.309020678142252 0.656512474500844 -0.134345994134561 -1.45340854146475 0.24045922342495 0.422862128568972 -0.721750386528501 -1.14909404247182 -0.116826871983928 1 0.0180973637990307 -1.39912718067231 -0.263933752707036 -0.854614243833375
1.125344958932 -2.32565890383489 0.786745617308887 3.34220410363632 1.57523193741269 -3.38482632199656 0.958897466641781 2.15467653529809 1.14241908146395 -2.07842056695163 1.86116342833522 2.41487818555367 1 0.179967339051044 -0.953108055588739 -1.41698002992796 0.0960054879385538
1.24436215567052 -0.221113498494685 0.388170465991163 -1.3202034455592 1.81845757313744 -1.08703996162639 0.91097325326231 -1.42321222187556 2.02815465520329 -0.561335149639003 0.514648042711393 -0.910501545164698 1 -0.233481376336819 -0.969039855032225 -1.20418219783688 -0.379161185816632
0.276734961198367 -0.436742044776003 -1.57426005430435 -0.349482327146493 0.672406300013366 -0.607427735641127 -1.64182862315749 -0.399086945081158 0.943139052385066 -0.437763529324357 -1.23989502299522 0.106806198745823 1 -0.196816109532348 -0.506438956449362 -0.803658844579256 0.158583769037133
1.23753133672322 -2.11133874015866 1.21280963964962 2.42705223801813 1.72402581044355 -2.91243991701314 1.88214765728788 2.87569118372481 2.19090550598352 -2.30797095239323 1.30463519032149 2.23337101036189 1 0.178201464364207 -1.31206318400277 -1.02072101624953 0.595808352134079
